Unnamed,mean,std,var,min,max,skew,kurtosis,rms,zero_crossings,delta_power,theta_power,alpha_power,beta_power,gamma_power,wavelet_energy_level_0,wavelet_energy_level_1,wavelet_energy_level_2,wavelet_energy_level_3,wavelet_energy_level_4,approx_entropy,y
X10.V1.472,-15.342696629213483,40.39594035571611,1631.831997222573,-99.0,105.0,0.43934197368747196,-0.09510600252998858,43.21146071447541,27.0,448.71249361800653,76.60986562900771,198.18004898801775,554.4534160546712,49.816827495720055,276972.55159837275,40881.34584816954,75345.83975688666,44172.58647112773,3529.8040015967335,0.817111362874829,0
X6.V1.851,-43.69662921348315,57.719859004239254,3331.5821234692594,-183.0,104.0,0.07317338046054027,-0.06767025574968866,72.39459598678542,22.0,114.54150957629062,391.1789562686817,1377.9999693393665,1728.5197697921917,48.966544751437446,754314.5374522712,211746.07836082389,253159.07816116058,40014.05021900996,4934.82404515828,0.6830569199244088,0
X22.V1.663,-28.46629213483146,49.950329134388674,2495.035380633758,-176.0,66.0,-0.5689827985974988,0.32344834771801434,57.49230529852952,8.0,360.06989012792076,567.9771978122692,146.07302084892422,57.50032514951526,2.497996541056967,573506.940273912,114577.48424865231,12009.45702702604,2112.011108514663,293.9238146724508,0.513977083160734,0
X9.V1.513,11.893258426966293,71.83497676713944,5160.263887135462,-136.0,188.0,0.40068374002787444,-0.28341044846017294,72.81286619235688,21.0,1819.096391192359,1576.2106133394993,470.87939374426514,801.8286344950873,91.14540884708423,1527780.2814919418,139495.94080849807,136250.51312391483,55276.18488265862,6430.301776242311,0.7846226034954173,0
X12.V1.994,29.8876404494382,210.16485975111968,44169.2682742078,-445.0,417.0,-0.12060719099411518,-1.0640976307706789,212.27938978111536,12.0,818.9499931139817,38315.91405400222,3951.4956241516606,4149.817214642555,156.85463870875734,16052021.179443825,4526836.46518415,1610427.0210512744,187889.53837036958,13916.370319360938,0.5201805909304129,1
X5.V1.754,-8.415730337078651,432.63585406721273,187173.78222446662,-1303.0,1473.0,-0.5145903273045882,2.1693041897242225,432.71769866920516,19.0,17185.760824832927,16930.162156556857,42245.94414496749,77947.27118444664,982.8261250300081,10907517.059988959,9926064.03120525,15416748.310833467,2842605.166138768,204632.66902698632,0.48567214485468035,1
X19.V1.710,16.337078651685392,58.259868011172216,3394.2122206792073,-135.0,135.0,-0.0837571938509735,-0.48533634501389056,60.5071265187049,18.0,719.2462528575495,291.0026154316206,2346.530015315396,221.38980233293614,24.12087238495892,528582.9434574391,162613.9635979279,170642.43819954348,19443.632040420536,1232.05495097305,0.662195359949282,0
X17.V1.832,-6.53932584269663,25.041339385048822,627.0686781971973,-53.0,48.0,0.2980239309715535,-0.9919627939719899,25.881102385218394,9.0,363.3359605104652,94.93683313129428,62.48416184763279,66.24525182918075,3.832429455181985,182792.45925258403,24452.534820969788,13354.860761536533,3285.4523100301285,476.77658601657805,0.7035196716072503,0
X23.V1.882,-34.674157303370784,54.787695510452366,3001.691579346042,-159.0,86.0,0.16451927616729656,-0.22844923894015734,64.83817366370636,6.0,3745.2751944787,603.3030590442389,41.20788929466159,13.707322066567562,2.5631096378125293,747660.8649268382,60437.972088256596,5681.030213839501,1271.9417703887384,275.0959665918831,0.4608345747158351,0
X18.V1.992,27.05056179775281,34.31517377735069,1177.5311513697764,-50.0,95.0,-0.35406183602932917,-0.4450908260053197,43.695126100559776,6.0,447.4724855940849,175.39794275085035,147.72121637505882,42.452304440663056,4.725185511840103,329025.53848678456,45048.09067065826,12266.132999672911,3537.8848324905257,508.95672610469177,0.6799346101706747,0
X20.V1.133,-17.05056179775281,30.423836100254842,925.6098030551698,-90.0,52.0,0.14927471434296855,-0.5011997151363374,34.875943867860514,12.0,250.95050175085635,667.9081497209506,173.50585933149307,13.516768161116197,2.783972258273926,161415.78354955147,65202.97991998447,8492.455864242496,1267.8472311418827,350.6922239688469,0.6169049408755196,0
X8.V1.854,-0.19101123595505617,194.8497188935873,37966.41295290999,-479.0,456.0,-0.014236101687426698,-0.05430554246303965,194.8498125177498,22.0,2130.4876886643297,15885.657419493196,5507.541180068062,20037.65781017334,1155.9524575653043,4568498.609172889,3869550.3436871334,2594244.8722631466,764245.7702905269,55328.255099835114,0.5973712524891752,1
X12.V12,-13.539325842696629,43.259357935407614,1871.372048983714,-93.0,86.0,0.021279787386124162,-1.0415563287265175,45.328637672650466,7.0,887.3771971370835,582.8638474647416,75.87330090510883,28.465847435640676,3.0294940899336096,607519.3791075798,121669.84899182402,15435.027293177638,1679.9518873821637,338.723005025271,0.5668082764716273,0
X17.V1.8,-3.2191011235955056,29.861332617766326,891.6991857088751,-66.0,56.0,-0.0943156140961738,-0.8540584766747092,30.034343637789206,19.0,846.3830768235654,295.6430161181161,68.63076899090281,81.63376861287034,13.645400460972908,146228.1505643745,29905.03923873222,22651.043811321833,7734.48748823118,825.3830632348213,0.8223275602528872,0
X11.V1.661,-13.53370786516854,75.96407702731132,5770.540998611286,-189.0,182.0,-0.05322171572880131,-0.5583488920811406,77.16023747495215,22.0,648.9885787412474,1114.8178160458765,1116.522815819804,2553.761366985977,157.13243628276288,566619.5071455674,416965.42394963925,304151.0299724904,100576.86122928017,20132.9543398844,0.749999268901345,0
X1.V1.816,-70.38764044943821,236.12337582561887,55754.24861128645,-673.0,588.0,0.09529385055795683,-0.05624533490182415,246.3912915249357,21.0,3509.4195840634848,15257.231577235292,15825.014556020435,22571.070070976108,462.5464030285571,16627348.139614705,3955714.454537115,4454430.032109611,590194.5040415629,41550.09122422888,0.5956154626701511,1
X14.V1.91,3.9269662921348316,32.23056426467102,1038.8092728190884,-65.0,99.0,0.5318149437257145,0.1067232933715685,32.46891339541026,24.0,337.73890968656644,27.72840117140428,95.24832174508641,188.1588470563108,10.218010512442905,140130.32081103403,21226.166652596738,66191.07627399266,15615.325781041736,1039.5391649757237,0.7598396362172042,0
X13.V1.952,-2.5898876404494384,79.7107503287035,6353.8037179649045,-209.0,254.0,0.47787728672592816,1.2394443972270714,79.75281334194459,25.0,1115.2164830363658,818.124341542826,458.2471541242372,552.8964452206969,49.54767675652099,792373.0905738086,185151.3166064288,130070.02687416064,49763.33024923752,4477.127939879945,0.7087972311789219,0
X14.V1.824,-64.69101123595506,103.36305616551921,10683.92137987628,-365.0,115.0,-0.6823927508484222,-0.0663365540000651,121.9378871171989,17.0,726.3566213148802,5521.808518030444,1978.9688986744925,1278.9782486830738,86.53119158040096,1784316.221417681,670897.9874375062,726691.5699627091,67391.06243379426,5779.8763755929795,0.5240925609880605,1
X22.V1.674,-3.2134831460674156,438.86277888949445,192600.5386946093,-1526.0,648.0,-1.1051510062574372,1.3432088332982888,438.87454376910415,14.0,85065.64405616002,81316.49739440333,65131.207329892386,21223.23756084225,322.1792329980927,21449235.398400955,11727290.536032675,6387339.79783596,917440.7911517762,62857.914407007476,0.45799394044558683,1
X18.V1.81,-9.376404494382022,35.24614736288594,1242.2909039262718,-114.0,76.0,-0.1885349558463592,0.3979116587534772,36.472014821895144,29.0,296.714166173358,348.9914628783589,138.727864959123,336.820040061152,51.24382646026564,458757.0725565421,81663.02874794554,42449.00301970719,22022.77608160777,2362.5470894098567,0.7605386530675085,0
X10.V1.52,9.438202247191011,29.8780123040338,892.695619239995,-84.0,71.0,-0.7326964890295338,0.7337704350151628,31.333293489495745,19.0,173.9280178589776,212.56942138650552,85.73692532912426,379.73268518324375,8.000708448666499,129547.46519294329,56253.02794216163,66095.48295559282,13474.60481009096,894.9963344903812,0.7284533339339849,0
X7.V1.444,37.87640449438202,161.5919274477714,26111.951016285824,-191.0,412.0,0.6132059874237927,-0.7252447869191654,165.97160309434824,4.0,14526.42757366639,1464.3310223191497,1699.2410816508232,2032.1077058624342,358.71194071474105,4351864.221613433,363893.94663193746,308028.9810742304,66088.7297585746,6406.835612145167,0.37644719755744926,1
X8.V1.383,-10.657303370786517,53.554555587632926,2868.090424188865,-110.0,113.0,-0.005391479970476068,-0.6668774275569529,54.60465675494942,10.0,1778.9362796641828,452.72021859641364,52.0678788708434,22.839279174777342,3.3708662766546382,531747.5526256445,56992.49568875244,24433.650684465283,1130.9921333444556,336.83604819495446,0.4747258822636784,0
X19.V1.602,-7.584269662921348,34.05095619399013,1159.4676177250349,-69.0,67.0,0.12352831582232111,-0.774550611604246,34.88536604430207,9.0,812.6904715445486,372.08734751144686,120.17405870020582,65.5735972145149,2.3927945517825733,451349.3336227363,16734.063870437072,17303.157592728567,2637.7151856967093,384.23491045342314,0.6136512062957151,0
X5.V1.572,-19.213483146067414,69.00870681267386,4762.2016159575805,-140.0,104.0,0.11850206738217961,-0.905079965699418,71.63350857358445,4.0,1162.8981688710546,253.43351898746732,145.50395919814721,27.14664014218566,3.615773110877981,2059949.9369434644,37834.89702843707,10087.842891400449,1327.8812268064305,519.3610762481301,0.36167839228947285,0
X23.V1.862,18.224719101123597,25.9185209077349,671.7697260446913,-45.0,59.0,-0.42414985679017586,-0.60842600060412,31.684540589371824,10.0,710.6760531632078,57.25587300927431,32.43087612924645,14.251422990281707,1.6311177708002187,318697.5594888679,21898.06991629673,7386.6794511456355,960.9938211649757,219.95400941344028,0.5322106929157941,0
X2.V1.224,9.51685393258427,191.9943299934996,36861.82274965282,-601.0,340.0,-1.0439567158782634,0.7341798073084909,192.23005295329594,12.0,5356.487462386015,18329.395760377385,9822.04916353848,4546.061173592783,94.98885337519934,3199055.0601425134,2458780.2650209623,1423018.5324057143,160410.18567725146,7960.770086727803,0.48653470333508775,1
X10.V1.842,-24.191011235955056,54.1460522603624,2931.794975381896,-154.0,105.0,-0.016406189915524363,-0.17388669965117387,59.30430001273095,15.0,690.9567608036214,679.493836691968,1490.2912031742546,184.53707303764432,25.31020166794157,449182.857925885,184690.7422082131,161504.00249660312,18301.367981105417,2827.0182366705244,0.6915732799263883,0
X1.V1.43,1.8764044943820224,40.720290120795774,1658.1420275217777,-92.0,89.0,-0.06829886385804282,-0.8541512916212106,40.763499866281286,21.0,368.9006213591797,368.1153354368631,426.99147054402556,237.45800883496463,16.754374832537263,254311.06605171566,135354.33768537146,85760.01712426665,19346.1761352533,2152.1469524798276,0.8224656812435289,0
X13.V1.851,-26.191011235955056,57.387971257440505,3293.3792450448173,-164.0,97.0,-0.38409523545547036,-0.36061914180124255,63.082076016937975,25.0,823.9171276572937,564.5486044545175,674.9891164487855,894.8174219148601,49.935414123499534,353460.4022190453,187733.3874383917,306864.92814799066,35935.44104598986,5495.734504915859,0.7523534592172045,0
X4.V1.313,-26.10112359550562,35.38997666254861,1252.4504481757353,-127.0,48.0,-0.6087937079386319,0.7158698243168495,43.974073055876865,11.0,534.0808577519535,707.9443070152682,16.6203249148187,20.81054890204541,4.629999115061765,313816.8321392275,25257.25877058515,5667.822648480211,1576.8556518527932,339.29163766448835,0.5259603506380452,0
X17.V1.153,-5.342696629213483,28.164853337354835,793.2589635147077,-68.0,78.0,0.4857708966291224,0.18597756222781525,28.667113052878502,19.0,130.9821371015685,385.46221370235475,215.077908458308,138.8145922883897,25.661301671278483,85533.30160926822,52001.479915873635,33612.12538013408,7063.994847698523,2125.1269557407923,0.9153765285509161,0
X20.V1.572,-30.8876404494382,61.141011852827376,3738.2233303875773,-193.0,74.0,-0.8383089518629181,0.2852492422519033,68.50014352482299,13.0,2969.4784935840316,920.3065656677268,188.67839697216309,52.38308589617583,6.687480155574422,818785.237824482,62301.485145854014,22775.56892082006,3546.9635062433395,758.15927143023,0.5009309066281267,0
X12.V1.891,-6.426966292134831,42.8937510549108,1839.8738795606614,-116.0,88.0,-0.10294221538539897,-0.10683830486967638,43.37256938758527,30.0,210.65670081305552,170.7983894586252,346.1056118783662,591.502586083952,81.85427522720086,309240.5660300198,72648.07104751549,118427.40498840944,29769.744403549103,11480.95882058809,0.9008246203421928,0
X17.V1.673,25.4438202247191,44.57779074945855,1987.1794281025122,-49.0,123.0,0.33560007088035443,-1.0078680463642715,51.328037325913186,12.0,910.8376060477491,868.6109574735792,60.317869118511915,52.660812027154975,2.315903030485814,651600.5330348987,32952.39744141643,22042.670324101542,1399.9852962798316,273.0753065410123,0.5716644997888882,0
X18.V1.951,-53.5,61.1069471399451,3734.058988764045,-156.0,206.0,1.6052613660860064,4.322399322206926,81.21766426562664,14.0,443.80522220141086,241.7505545862866,1064.3799515867925,511.83982651346855,24.265884073054487,1253941.7666879387,309680.905927723,140712.65564770796,22626.498321573068,1352.0819321458184,0.5876699192345183,0
X11.V1.312,26.679775280898877,48.98972302174461,2399.992961747254,-80.0,150.0,-0.005203676705817686,-0.4714040909549082,55.78354032137542,10.0,1065.5397597055278,478.511354452148,221.79096582656436,53.65174445094943,6.45552719850279,1849602.2297417573,76870.06016325657,13855.936589269702,3747.6034723942084,798.8864514174936,0.5929956028202921,0
X15.V1.11,-11.303370786516854,38.91546715823178,1514.413584143416,-85.0,115.0,0.6101693072302096,0.7675225924402516,40.52381738287866,18.0,313.4050146498473,186.69844889561438,146.25320782692265,105.07046427209464,14.409526773069516,241457.69805893608,32507.21446746027,43158.388759848254,9539.953824331486,1170.6365380088348,0.7461661166739995,0
X17.V1.231,-77.38764044943821,68.52254007935566,4695.338498926903,-280.0,57.0,-0.6177364261677323,0.2687972241525225,103.36433327438642,11.0,838.4898630805473,487.6640280034815,1474.3045897771815,264.9578163365895,8.776827305564922,1486886.3254739875,376742.0285299781,498214.03010291344,32703.194716847374,1076.2461456127792,0.5476289741979006,0
X18.V1.28,17.264044943820224,39.9760173811862,1598.0819656609012,-68.0,114.0,-0.03736473019296923,-0.7196114388282302,43.544565831836536,21.0,263.5371987200347,174.3722339511533,488.0802443066461,483.08587787115397,156.82322685107343,428590.2275444896,69859.21591094173,47545.29337851628,44562.40000154472,6734.102537820892,0.7994006468654056,0
X1.V1.36,7.084269662921348,47.47629425936105,2253.998516601439,-102.0,105.0,-0.14418439439035294,-0.5596600130999008,48.00193114092835,23.0,381.87803843656826,301.69967276120565,523.9629256498858,443.5020222521258,12.902410611690966,327894.0790399049,101003.53981682022,150314.02646780596,21084.29099330288,1667.4982464471768,0.7569243025852495,0
X9.V1.663,-14.438202247191011,59.615802719134265,3554.0439338467368,-189.0,111.0,-0.47259297172291276,0.9255724408603441,61.33926652624343,11.0,1895.8048961666195,1828.8827745260592,145.70500279963576,44.782693090290195,2.2367403064440547,530309.3658959114,158107.32952728381,26924.173818273484,1997.2976189040453,238.77817214471852,0.4654463802543476,0
X9.V1.76,-5.050561797752809,38.69678621965043,1497.4412637293271,-86.0,93.0,0.27620289751044874,-0.6251635580214381,39.024984794388416,18.0,219.63034499581704,206.8885800588162,255.53113353471036,348.92388053016896,26.426051812048556,104003.50124974361,54771.6553342509,116022.31502735568,18635.592210820618,2020.3020841269572,0.8036816058737748,0
X21.V1.871,-17.269662921348313,61.592310195082604,3793.6126751672764,-134.0,175.0,0.4433852170848515,-0.01878005772318092,63.967600647392345,22.0,415.50512205581765,613.9663704301638,702.5090646211636,1797.3410094012474,76.61425399153333,550564.9758478645,167573.77561728246,270389.73668677855,56264.864601848116,4912.57132759068,0.7277195535693362,0
X11.V1.931,-55.80898876404494,126.41739110239027,15981.356773134703,-301.0,176.0,0.13330219589449932,-1.122628155365914,138.1882773609976,21.0,203.98425912404824,2143.6158298822957,12784.200636111744,875.9298318005486,33.11925298893549,1426350.8925135955,1067884.4122800352,1871054.9793499657,72846.23961881339,2220.2433416584563,0.5424135689298488,0
X19.V1.723,24.6123595505618,208.91792180061694,43646.698049488696,-453.0,351.0,-0.243457285448702,-0.8851637380681909,210.36270176087496,7.0,28279.36625804035,3068.553627069627,870.6999428394532,2033.9770157332423,91.17459145405702,12127589.85769649,630843.3541761328,287546.6762386894,40721.02481669376,3853.8523342220083,0.4040901940592794,0
X11.V1.804,3.241573033707865,405.4861045317238,164418.98096831207,-945.0,561.0,-0.835065473375473,-0.43618545616932014,405.4990613602514,10.0,89641.88572067794,27338.036723776233,12264.968340730164,20492.679331335978,1045.2188824487403,24466264.475303024,8776162.796960127,4926775.914659346,1163439.3350262349,77355.96681319903,0.5250394156170755,1
X14.V1.822,-86.14044943820225,12.040542179560711,144.9746559777806,-119.0,-61.0,-0.17705590452608075,-0.24623853427704834,86.97788043746098,0.0,49.83232456472733,55.86700132840682,8.064717274395528,11.132582087444014,2.648934390907479,1942948.2540205007,8109.374204576442,2673.018887903244,619.1155562063517,352.2343072516211,0.9310039492124647,0
X22.V1.73,13.48876404494382,28.198182817386517,795.1375142027522,-80.0,79.0,-0.29903286583540933,0.48482275818403187,31.25834719979483,24.0,93.57928338407346,60.509894981571186,210.30653426826714,179.01905851494294,27.59563710771532,329526.67375731294,35513.958169002304,37450.712845949856,24006.494862439915,1759.6910729757064,0.7896979717211958,0
X2.V1.852,-28.96067415730337,30.224694561620716,913.5321613432649,-96.0,60.0,0.2094589841602342,0.46188972369935843,41.85991888416369,8.0,354.577401147307,257.371550135583,205.4159219967652,65.20384530146501,7.03898468133341,278641.15084588237,61509.61212011425,22626.6403179204,2505.270661547669,799.2670822360634,0.6782515284044521,0
X1.V1.702,-34.39325842696629,106.55532065103824,11354.036359045576,-389.0,153.0,-1.0634967958913106,1.0429451662603064,111.96844459163333,10.0,5416.443127869671,615.572103033883,367.8924603942279,256.62413633115995,17.70844779463728,2215396.748727717,144306.52743002182,76939.23969452974,13230.556972060438,2425.843838677382,0.44365742471383474,0
X12.V1.48,55.20786516853933,30.38288520565522,923.1197134200229,-18.0,121.0,-0.1496003726825928,-0.5704387152549173,63.01609389582665,6.0,244.2895237103557,294.4600092532659,260.64924807813316,307.6463849669442,15.989484428893784,1217713.7798375594,33385.16113889157,64536.4182466968,13468.476094485331,1464.1729700461567,0.7836388896643798,0
X6.V1.763,-37.174157303370784,41.059261167983145,1685.862927660649,-126.0,71.0,0.2370496864470468,-0.4894048654258052,55.38755184043076,10.0,1035.98204582942,741.4082327129157,568.112930695501,165.78645866126877,27.22902711787067,485172.4633581996,75431.8547800171,56880.51490694828,11722.945740968518,2268.4324473253223,0.8439441981470441,0
X8.V1.89,11.99438202247191,42.72508107315879,1825.4325527079914,-98.0,94.0,-0.4990754290038641,-0.23671551350233688,44.376770418868794,21.0,519.2390589059522,232.231074612158,217.70882715058372,658.220259272684,53.54356429536573,169865.83135427808,114257.3808757313,73773.46526491451,45264.20785143524,3211.483871107226,0.7469035858896174,0
X16.V1.73,7.084269662921348,38.271335824803955,1464.6951458149224,-106.0,86.0,-0.8229771687808799,0.34859274999085166,38.921485357985894,15.0,269.7876914961278,58.201905040174566,215.88886493548898,128.34550711327552,12.91816572644276,169442.86854563482,57163.35757804152,79343.46890899446,18272.984239704416,1325.4622432115357,0.7280217359276175,0
X10.V1.893,-32.88202247191011,107.26478113674638,11505.7332723141,-176.0,271.0,1.5313305126962413,1.5287665028094048,112.19162479506794,2.0,11187.606176008694,2279.3925794864913,243.6951063533934,89.60858175490897,3.005107417192056,2818069.8104953715,151127.26248262075,22503.709568178907,2300.452378129917,366.9412865310095,0.3884871358845312,0
X18.V1.443,-14.876404494382022,56.39165214831146,3180.01843201616,-165.0,98.0,0.002344053132304267,-0.29901314506721866,58.320886847652005,12.0,1053.500450944597,472.905500225228,347.6885709843771,186.68060812922545,14.546260986955879,857262.0463351421,73972.45680141347,37897.76923696361,5902.369112682799,1977.8308657384164,0.6634807396926483,0
X9.V1.384,1.6292134831460674,96.10228422994354,9235.649034212853,-154.0,211.0,0.48743420903529977,-0.9351881556603168,96.1160931935257,15.0,406.81000670238143,5107.084057945348,1290.1740668470657,1259.7193463179462,19.162551700187468,2409973.9746486493,864979.557682481,377669.446554081,31485.77703659916,1628.0368020164694,0.48204313945488764,1
X18.V1.102,-2.752808988764045,18.19172604795829,330.93889660396417,-43.0,29.0,-0.11663123115476501,-1.2693404395268224,18.398827515159336,12.0,129.25461212355177,95.99009175423487,5.98337336559678,14.688936584918075,3.3729302574320705,51285.634154787556,8127.1003448583515,3334.5574947432992,1090.9047310699798,286.14048128475537,0.6758522918116312,0
X21.V1.661,-40.21910112359551,68.9904917343964,4759.687949753818,-206.0,107.0,-0.08213084989819922,-0.4279748107820889,79.85777385417039,18.0,729.4076263437947,1141.7695476507515,912.812504322403,756.4162084901858,174.3212410811801,643381.0674834503,399975.9617947876,247207.35777000198,49943.986803149586,14806.879231223647,0.8712446483910576,0
X9.V1.712,-41.061797752808985,20.133866631427995,405.37258553212973,-88.0,3.0,-0.15426064446160945,-0.6772938322930617,45.73230608907361,2.0,148.00567043514334,42.37653248366607,166.20076399369242,28.59173042419965,6.788933976335948,625174.4937679311,14584.7955766497,9713.860912656051,1593.1999509030659,561.5397645056286,0.7858048577226571,0
X4.V1.610,-48.764044943820224,76.78080905941408,5895.292639818204,-289.0,76.0,-0.7447328919115352,0.2738019912323697,90.95726864358407,15.0,2109.7519503103204,636.9224065721135,3796.5268836970135,858.2741528009279,20.610794202582362,1124710.7240323825,259194.0444867575,319926.7992753598,20813.031924810897,1515.1961835674574,0.6377857442003902,0
X11.V1.544,2.4831460674157304,111.25722926740339,12378.171064259563,-235.0,261.0,0.022100708939567008,-0.5405579459054901,111.28493644088442,16.0,3053.3484085314767,2317.8689339452303,3057.5164017036614,904.2220155411766,24.218985455458675,1238129.9915917905,725746.6728961407,469867.52621081827,44342.26566204886,2372.7822108244472,0.5954499208809665,1
X18.V1.262,11.061797752808989,30.12989856901813,907.8107877793208,-41.0,82.0,0.6769990408850276,-0.5260043058708224,32.096326227519725,12.0,201.9313497048559,58.65714788526769,57.418674164364276,24.79021497656825,5.06936108925482,170777.2133840604,20100.562859057383,10252.185511894519,2211.4518755539575,500.54213348422974,0.5868582699665481,0
X7.V1.515,-12.303370786516854,18.205385358556093,331.4360560535286,-56.0,28.0,-0.21883806522782456,-0.5302093631324523,21.9729148900196,8.0,188.67160005561684,201.65945666748382,18.344008345921807,15.205999645701686,2.767610573978332,89059.22476710741,6603.734440837571,7049.354743679864,2260.0686708525577,289.6432702520133,0.7134829121450492,0
X21.V1.662,-4.129213483146067,21.464371850393224,460.719258931953,-47.0,40.0,-0.08412607243920027,-0.8347034444039045,21.85794278795121,15.0,381.8189753997276,47.921027088517114,26.983040338797064,16.2907114322943,3.467157392903119,135390.53507699474,17396.22583080961,4684.790107461173,1403.9634610211563,654.3300741572818,0.7634257996522793,0
X20.V1.632,-11.410112359550562,45.232300641639824,2045.9610213356902,-93.0,98.0,0.3766491792798764,-0.6023379731363616,46.64924099482497,6.0,1041.11010811609,146.59398765821982,67.77892971279539,26.698613033310345,1.8425834123880782,475946.0167215791,43569.55916906372,37020.846408242534,1540.8867339222707,308.40833922242854,0.3906430803230023,0
X22.V1.801,9.089887640449438,63.138093782630385,3986.4188865042297,-155.0,177.0,0.07722783980762161,0.05518612381185273,63.78906602091165,21.0,2960.4493069797354,825.8346091151707,129.90081660204706,561.9746819251036,55.614205061265096,1186607.3397323696,107227.69693261042,158612.16600076167,48930.688307763194,6426.514277001382,0.753539223328644,0
X8.V1.984,-0.8651685393258427,450.0127886075737,202511.50991036484,-655.0,1318.0,1.3602424478933517,0.8737842582659487,450.01362026828286,16.0,10180.928716912187,75347.63902391255,32697.794153378236,78131.2835892518,1244.2680027471158,13017686.708590094,13445302.242758961,18981968.148570243,3512159.8397570737,157082.47039027102,0.32128320444930614,1
X12.V1.664,59.12359550561798,494.7962654211457,244823.34427471284,-1285.0,905.0,-0.7397175987405541,-0.17017046854005935,498.3161083290653,12.0,28381.793878375385,181667.96605017208,56351.44021041563,18922.08469969113,176.40365287859186,54821418.807579935,18500515.098345987,9751980.872928463,895070.5915506167,31425.632467363714,0.5399101819671235,1
X2.V1.932,-24.224719101123597,73.53876189687715,5407.94950132559,-183.0,116.0,-0.06451203922372946,-0.6684016024176347,77.42600672160442,10.0,1623.1116527040467,1591.0513170575323,1727.7963449719982,197.25804324616263,18.197922154563237,1653338.6297011145,282808.0471275253,80141.27507057873,9407.679679807312,1835.018657317629,0.5941299876050348,0
X8.V1.58,-6.904494382022472,44.16283558849296,1950.3560472162605,-84.0,91.0,0.2827822929804242,-0.8520939089875754,44.69930748778599,17.0,280.704602000917,155.5353573124409,1295.151475160157,67.37770205674116,5.66036651697909,429885.6667811204,160735.1402745077,50961.27584657963,6071.067158055197,697.4131110665311,0.7262772854613075,0
X1.V1.751,-40.69662921348315,66.94159864454416,4481.177629087237,-256.0,125.0,-0.4864049113263659,0.5212563467595119,78.3415168249056,27.0,529.4541237123063,1313.1438454825854,1280.0992977382102,1436.387380299037,37.56341793941958,692375.8191311269,296691.5869806862,405352.17531039263,34108.340743391556,4117.309538130358,0.6777269478622712,0
X5.V1.993,-41.848314606741575,25.452854025792977,647.8477780583258,-82.0,13.0,0.43591883802997056,-0.9705512938831289,48.980906621694395,6.0,268.8589387838097,106.75583192024692,68.45883679236793,30.722725657128674,4.515418103324829,622212.9271749537,16460.073057424455,10274.154898679883,1922.901758129297,369.07498024686106,0.6014451622596977,0
X21.V1.38,7.966292134831461,60.25180298261812,3630.2797626562306,-133.0,156.0,0.15431611321059277,-0.38806123750065336,60.77615957786168,16.0,494.37070978617453,1080.8189784057736,1242.666811059703,357.2971686072172,23.309933459396525,1107187.0179235465,136712.60014409054,165191.37252368368,24869.44357968925,1663.0880622600835,0.6392390209198782,0
X18.V1.4,-22.60674157303371,34.10562508467425,1163.1936624163616,-115.0,73.0,0.07064635911328065,0.2641350181844331,40.917703099835556,27.0,243.5907040432565,221.71177905605325,370.86480893903087,214.26209684710315,30.36580110018301,166399.47745443293,67852.31445048022,77506.2576558887,18272.834455588712,2795.8960709892967,0.8612986123936466,0
X8.V1.421,-1.3426966292134832,36.64221911868432,1342.6522219416743,-101.0,72.0,-0.1358112616117546,-0.344909486224406,36.66681137186291,23.0,598.4095550207209,182.14573912782265,267.29657005911946,288.1713440955559,6.190262037701832,134343.87671010316,91643.28559413127,92326.9630450104,15049.228395971293,949.554338154672,0.695914865699832,0
X2.V1.392,-9.808988764044944,83.49835178410886,6971.9747506627955,-155.0,129.0,-0.08891993727007255,-1.3120109162086209,84.07253422632122,3.0,3453.5633784245374,1081.0752173242104,80.66805478720376,60.77458914816822,6.7654380682223225,1998665.2341744844,48969.933710236386,26550.54700337671,4217.57927980539,564.6943842869015,0.4439883367149706,0
X9.V1.123,7.662921348314606,24.932467808387635,621.6279510162858,-90.0,44.0,-1.4857589574762513,2.5106965062568287,26.083487393497474,10.0,242.33560333342814,177.42189142809607,18.806099586893374,27.231624288426676,2.6929534377282955,82558.9927755152,32572.53671664163,6153.21687523913,1798.9294129506766,373.36613173177085,0.6330601497378567,0
X2.V1.581,-13.174157303370787,38.75286151983174,1501.7842759752557,-123.0,70.0,-0.35346271983837074,-0.38547291383374116,40.93095035091677,28.0,233.43207280969645,82.55281572488413,302.53526877194474,882.8452823192686,50.77957550911946,100492.88970068042,43218.577755620434,156104.98405493938,33271.13614166775,4157.560805157291,0.7517680937271702,0
X21.V1.97,-5.49438202247191,38.197336102040694,1459.0364852922612,-99.0,78.0,-0.2755860161274961,-0.5236432770099562,38.590474460689435,20.0,190.79233946510982,393.4871408074314,251.00011698524537,248.69602544521751,17.090349458056146,177461.00464571142,67437.93137204366,115737.35667076429,17470.397254159456,1297.4365066292896,0.7400348743033773,0
X20.V1.78,9.404494382022472,34.57388086731798,1195.3532382274966,-74.0,79.0,0.02367847006130706,-0.7762959742979683,35.830123538846316,22.0,62.3377229505964,395.79833525828883,447.9613138723668,146.94462892319083,27.905996998395683,356512.9732951598,53225.619396244394,67646.2738987786,16290.332426337334,2538.3988210351963,0.8144846125819827,0
